ID,SMILES,AV_Bit,AV
coq_226,O=C(Nc1c(I)c(c(I)cc1I)C(=O)O)CCOCCOCCOCCOCCC(=O)Nc2c(I)c(C(=O)O)c(I)cc2I,0,
coq_227,O=C(OCC)c1ccc(nc1)C#Cc2ccc3SCCC(C)(C)c3c2,0,
coq_228,CC(C)(C)c1ccc(cc1)S(=O)(=O)Nc3nc(nc(OCCO)c3Oc2ccccc2OC)c4ncccn4,0,
coq_229,O=C(c1ccc(Cl)cc1)c2ccc(OC(C)(C)C(=O)OC(C)C)cc2,0,
coq_230,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]4[C@@H]5CCC/6=C/C(=O)/C=C\[C@]6(C)[C@@]5(F)[C@@H](O)C[C@]24C,0,
coq_231,Oc2cc(N)ccc2C(=O)Oc1ccccc1,0,
coq_232,O=[As](O)(O)c1ccc(N)cc1,0,
coq_233,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,0,
coq_234,OP(=O)(O)SCCNCCCN,0,
coq_235,O=C(O)/C=C\C(=O)O.Clc1ccc(cc1)C(OCCN(C)C)c2ccccn2,0,
coq_236,CCC(=O)O[C@@]1(CC[C@H]2[C@@H]3C[C@H](C)\C4=C\C(=O)\C=C/[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)COC(C)=O,0,
coq_237,CC[C@]12CC[C@H]3[C@@H](CC\C4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(O)C#C,0,
coq_238,O=C(O)Cc1sc(nc1c2ccc(Cl)cc2)c3ccccc3,0,
coq_239,CN1C2CC[C@@H]1CC(C2)OC(=O)[C@H](CO)C3=CC=CC=C3,0,
coq_240,CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C3=CC=CC=C3[S+]1([O-])=O,0,
coq_241,[Na+].N#CCSCC(=O)N[C@]3(OC)C(=O)N2C(=C(CSc1nnnn1C)CS[C@@H]23)C([O-])=O,0,
coq_242,CC(=O)CCCCN2C(=O)c1n(C)cnc1N(C)C2=O,0,
coq_243,CCCCC[C@@H](O)CC[C@@H]1[C@@H](O)C[C@H]2CC3=C(C[C@@H]12)C=CC=C3OCC(O)=O,0,
coq_244,ONC(=O)/C=C/C1=CC(=CC=C1)[S+]([O-])(=O)NC2=CC=CC=C2,0,
coq_245,O=S(=O)(O)c1ccc(C)cc1.O=C(O)C2=CN(c1nc(c(F)cc1C2=O)N3CCC(N)C3)c4ccc(F)cc4F,0,
coq_246,Cl.Clc1ccc(cc1Cl)[C@@H]3CC[C@H](NC)c2ccccc23,0,
coq_247,O=C([C@H]1CCC(=O)N1)N2CCCCC2,0,
coq_248,CC(C)(Cc1ccccc1)N(C)C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc2ccccc2,0,
coq_249,CCOC(=O)CCC(=O)O[C@@H]1[C@H](C[C@@H](C)O[C@H]1O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)N(C)C,0,
coq_250,[Na+].O=C([O-])[C@@H]3N4C(=O)[C@@H](NC(=O)c2c(C)onc2c1ccccc1Cl)[C@H]4SC3(C)C,0,
coq_251,NC(=N)NCCCC[C@@H]1NC(=O)CCSSC[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC3=C[NH]C4=CC=CC=C34)NC(=O)[C@H](CC(O)=O)NC(=O)CNC1=O)C(N)=O,0,
coq_252,ClC1=CC2=C(SC3=C(C=CC=C3)N2CCCN4CCC5(CC4)NC(=O)CS5)C=C1,0,
coq_253,CC1=C(C(=C([NH]1)\C=C2/C(=O)NC3=C2C=C(F)C=C3)C)C(=O)NCCN4CCCC4,0,
coq_254,CN[C@H](C)[C@@H]1CC[C@@H](N)[C@H](O1)O[C@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O,0,
coq_255,CCOC1=CC=C(CC2NC(=O)CCSSCC(NC(=O)C(CC(N)=O)NC(=O)C(NC(=O)C(NC2=O)C(C)CC)C(C)O)C(=O)N3CCCC3C(=O)NC(CCCN)C(=O)NCC(N)=O)C=C1,0,
coq_256,OC(=O)C1=CC=C2N=C(OC2=C1)C3=CC(=CC(=C3)Cl)Cl,0,
coq_257,C[C@H](OC1=CC(=CN=C1N)C2=C[N](N=C2)C3CCNCC3)C4=C(Cl)C=CC(=C4Cl)F,0,
coq_258,O=C3C(NC(=O)c1cccnc1)=C(C)N(C)N3c2ccccc2,0,
coq_259,CO[C@@H]1C[C@@H](CC[C@H]1O)/C=C(C)/[C@H]2OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@]4(O)O[C@H]([C@H](C[C@@H](C)C\C(=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]2C)C)OC)[C@H](C[C@H]4C)OC,0,
coq_260,COC(=O)CCC1=C(C)C2=CC3=NC(=CC4=C(C)C(C=C)=C(N4)C=C5N=C(C=C1N2)\C(CCC(O)=O)=C5\C)\C6=C\C=C(/[C@@H](C(=O)OC)[C@@]36C)C(=O)OC,0,
coq_261,CC1=C(C(c2cccc(c2)[N+]([O-])=O)C(=C(C)N1)P3(=O)OCC(C)(C)CO3)C(=O)OCCN(Cc4ccccc4)c5ccccc5,0,
coq_262,[O-][S](=O)(=O)CCC[S]([O-])(=O)=O,0,
coq_263,C=CC1=CC=CC=C1,0,
coq_264,CO[C@H]1C[C@H](O[C@@H](C)[C@H]1O)O[C@H]\2[C@@H](C)\C=C\C=C\3CO[C@@H]4C\C(=C/[C@@H](C(=O)O[C@H]5C[C@@H](C/C=C2C)O[C@@]6(CC[C@H](C)[C@H](O6)C7CCCCC7)C5)[C@]34O)C,0,
coq_265,CN(C)CCN(Cc1ccsc1)c2ccccn2,0,
coq_266,Oc3cc4CC[C@@H]1[C@H](CC[C@]2(C)[C@@H](O)[C@H](O)C[C@@H]12)c4cc3,0,
coq_267,C[C@]12CCC\3=C\4CCC(=O)\C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,0,
coq_268,CC1=CC(=CC=C1C(C)(C)C)O,0,
coq_269,C[S+]([O-])(=O)C1=CC=C(C=C1)[C@@H](O)[C@@H](COC(=O)CN)NC(=O)C(Cl)Cl,0,
coq_270,[Na+].[O-]C(=O)C=3N4C(=O)[C@@H](NC(=O)Cn1cnnn1)[C@H]4SCC=3CSc2nncs2,0,
coq_271,CCCCC(CC)COC(=O)C1=CC=C(NC2=NC(=NC(=N2)NC3=CC=C(C=C3)C(=O)OCC(CC)CCCC)NC4=CC=C(C=C4)C(=O)OCC(CC)CCCC)C=C1,0,
coq_272,CC1=CC=NC2=C1NC(=O)C3=CC=CN=C3N2C4CC4,0,
coq_273,C[N]1N=NC(=N1)C2=CC=C(C=N2)C3=CC=C(C=C3F)N4C[C@@H](CO)OC4=O,0,
coq_274,O=C1C=CNC(=O)N1,0,
coq_276,[Na+].[Na+].[O-]C(=O)CCC(=O)O[C@H]4CC[C@]3(C)[C@H]5C(=O)C=C1[C@@](C)(CC[C@@]2(C)CC[C@@](C)(C[C@@H]12)C([O-])=O)[C@]5(C)CC[C@H]3C4(C)C,0,
coq_277,Oc1ccc(cc1)[C@@H](CC)[C@@H](CC)c2ccc(O)cc2,0,
coq_278,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,0,
coq_279,C[S+](CC[C@H](N)C(O)=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)[N]2C=NC3=C2N=CN=C3N,0,
coq_280,C[N+](C)(C)CCO[P]([O-])(=O)O[P](O)(=O)OC[C@H]1OC([C@H](O)[C@@H]1O)N2\C=C/C(=N\C2=O)N,0,
coq_281,OC(C(=O)OCCN(CC)CC)(c1ccccc1)c2ccccc2.BrC,0,
coq_282,CCC[C@@]1(CCC2=CC=CC=C2)CC(=C([C@H](CC)C3=CC=CC(=C3)N[S+]([O-])(=O)C4=CC=C(C=N4)C(F)(F)F)/C(=O)O1)\O,0,
coq_283,[Br-].CC[N+]3(CC)CC/C(=C(\c1ccccc1)c2ccccc2)C3C,0,
coq_284,CN1C(CCCC1CC(=O)C2=CC=CC=C2)CC(O)C3=CC=CC=C3,0,
coq_285,Cl.Cl.COc2ccc(CN1CCNCC1)c(OC)c2OC,0,
coq_286,COC1=C2C(=O)C3=C(C(=C4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@@H](O)[C@H](C)O5)C4=C3O)C(=O)CO)O)C(=O)C2=CC=C1,0,
coq_287,Cl.Cl.Fc1ccc(cc1)C(c2ccc(F)cc2)N3CCN(CC3)Cc4ccc(OC)c(OC)c4OC,0,
coq_288,CC=1NC(C)=C(C(C=1C(=O)OCC)c2cccc(Cl)c2Cl)C(=O)OC,0,
coq_289,CC=1NC(C)=C(C(C=1C(=O)OCCOC)c2cccc(c2)[N+]([O-])=O)C(=O)OC/C=C/c3ccccc3,0,
coq_290,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCN)NC1=O)C(C)O,0,
coq_291,Oc1cccc(c1)c9c2CCc(n2)c(c3cccc(O)c3)c4ccc(n4)c(c5cccc(O)c5)c6C=Cc(n6)c(c7cccc(O)c7)c8ccc9n8,0,
coq_292,CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,0,
coq_293,Fc1ccc(cc1)C(CCCN2CCC(CC2)N3c4ccccc4NC3=O)c5ccc(F)cc5,0,
coq_294,Ic4c5Oc1c(I)c(O)c(I)cc1C3(OC(=O)c2ccccc23)c5cc(I)c4O,0,
coq_295,CCOC(=O)[C@@H](N)CC1=CC=C(C=C1)C2=CC(=NC(=N2)N)O[C@H](C3=C(C=C(Cl)C=C3)[N]4C=CC(=N4)C)C(F)(F)F,0,
coq_296,CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3C[C@H](F)\C4=C\C(=O)\C=C/[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CCl,0,
coq_297,[Na+].CC/[N+](CC)=C1\C=C/C(C=C1)=C(/c2ccc(cc2)N(CC)CC)c3cc(ccc3S([O-])(=O)=O)S([O-])(=O)=O,0,
coq_298,Clc3cc(NC(=O)c1cc(I)cc(I)c1O)c(C)cc3C(C#N)c2ccc(Cl)cc2,0,
coq_299,Cl.Cl.OCCNCCNc3ccc(NCCNCCO)c2C(=O)c1c(O)ccc(O)c1C(=O)c23,0,
coq_300,[O-][N+](=O)c1cccc(c1)C2C(C(=O)OC(C)C)=C(C)NC(N)=C2C(=O)OC3CN(C3)C(c4ccccc4)c5ccccc5,0,
coq_302,NCCC[C@H](N)CC(=O)N[C@H]1CNC(=O)[C@@H](NC(=O)\C(NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC1=O)=C\NC(N)=O)[C@H]2C[C@H](O)N=C(N)N2,0,
coq_303,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)C2=CC=C3OCCOC3=C2,0,
coq_304,CCC[S+]([O-])(=O)NC1=CC=C(F)C(=C1F)C(=O)C2=C[NH]C3=NC=C(C=C23)C4=CC=C(Cl)C=C4,0,
coq_305,COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)NC2=CC=C(C=C2)[C@@H]3CC[C@H](N3C4=CC=C(C=C4)C(C)(C)C)C5=CC=C(NC(=O)[C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C)C=C5,0,
coq_306,CC(=O)c4ccc(OCCCN1CCC(CC1)c3noc2cc(F)ccc23)c(OC)c4,0,
coq_307,Cl.Cl.Cl.FC3(F)[C@@H]2c7ccccc7[C@H](c1ccccc1[C@@H]23)N4CCN(CC4)C[C@@H](O)COc6cccc5ncccc56,0,
coq_308,COC1=NC2=C(C=C(Br)C=C2)C=C1[C@@H](C3=CC=CC=C3)[C@@](O)(CCN(C)C)C4=CC=CC5=C4C=CC=C5,0,
coq_309,NC1=NC(=CS1)CC(=O)NC2=CC=C(CCNC[C@H](O)C3=CC=CC=C3)C=C2,0,
coq_310,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]4CCCC[C@H]4CN5CCN(CC5)C6=NSC7=C6C=CC=C7,0,
coq_311,O=C\1NC2=C(\C=C1)C=CC(=C2)OCCCCN3CCN(CC3)C4=C5C=CSC5=CC=C4,0,
coq_312,CCC(=O)OCC(=O)[C@@]4(OC(=O)CCC)[C@@H](C)C[C@@H]3[C@]4(C)C[C@H](O)[C@@]2(F)[C@H]3CCC1=CC(=O)C=C[C@@]12C,0,
coq_313,CC(C)C[C@H](\N=C(/O)[C@@H](CCCNC(O)=N)\N=C(/O)[C@H](CC1=CC=C(O)C=C1)\N=C(/O)[C@H](CO)\N=C(/O)[C@@H](CC2=CN=CC=C2)\N=C(/O)[C@@H](CC3=CC=C(Cl)C=C3)\N=C(/O)[C@@H](CC4=CC5=CC=CC=C5C=C4)\N=C(\C)O)/C(O)=N/[C@@H](CCCNC(N)=N)C(=O)N6CCC[C@H]6\C(O)=N\[C@H](C)C(O)=N,0,
coq_314,CC#CC[N]1C(=NC2=C1C(=O)N(CC3=NC4=CC=CC=C4C(=N3)C)C(=O)N2C)N5CCC[C@@H](N)C5,0,
coq_315,O=C(NC)c3cc(Oc2ccc(NC(=O)Nc1cc(c(Cl)cc1)C(F)(F)F)cc2)ccn3.O=S(=O)(O)c1ccc(C)cc1,0,
coq_316,CCCCCCCCCC(=O)OCCN1CCN(CC\C=C/2C3=CC=CC=C3SC4=C2C=C(Cl)C=C4)CC1,0,
coq_317,CCCCCCCCCC(=O)OCCN1CCN(CC\C=C2/C3=CC=CC=C3SC4=CC=C(C=C24)C(F)(F)F)CC1,0,
coq_318,[Cl-].C/[N+](C)=C1\C=C\C(C=C1)=C(/c2ccc(cc2)N(C)C)c3ccc(cc3)N(C)C,0,
coq_319,O=C4Cc5cc(CCN1CCN(CC1)c3nsc2ccccc23)c(Cl)cc5N4,0,
coq_320,COC1=C(OC)C=C2C(=CC=NC2=C1)OC3=CC=C(NC(=O)C4(CC4)C(=O)NC5=CC=C(F)C=C5)C=C3,0,
coq_321,CCOC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)COC(=O)CC,0,
coq_322,Oc1ccc2c(c1)OC(=O)C=C2C,0,
coq_323,Cl.Cl.[O-][N+](=O)c1cccc(c1)C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OCCN3CCN(CC3)C(c4ccccc4)c5ccccc5,0,
coq_324,CC(C)(C)OC(=O)N[C@@H](c1ccccc1)[C@@H](O)C(=O)O[C@H]5C[C@@]6(O)[C@@H](OC(=O)c2ccccc2)[C@H]4[C@@](C)([C@@H](O)C[C@H]3OC[C@]34OC(C)=O)C(=O)[C@H](O)C(=C5C)C6(C)C,0,
coq_325,C[C@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C5=CC=CC=C5)C(=O)CO,0,
coq_326,CCOC(=O)C/1=C(COCCN)/N\C(=C(C1C2=C(Cl)C=CC=C2)\C(=O)OC)C,0,
coq_327,CC(C)OC1=CC(=C(C)C=C1NC2=NC=C(Cl)C(=N2)NC3=C(C=CC=C3)[S+]([O-])(=O)C(C)C)C4CCNCC4,0,
coq_328,CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C3=CC=C(F)C=C3,0,
coq_330,CC(=O)[C@@]4(O)C[C@H](O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)c5c(O)c3C(=O)c2c(OC)cccc2C(=O)c3c(O)c5C4,0,
coq_331,CCCCCCCN(CC)CCCC(O)C1=CC=C(N[S+](C)([O-])=O)C=C1,0,
coq_332,CNC(=O)C1=CC(=CC=N1)OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C(=C2)F,0,
coq_333,COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C2=NC=C([NH]2)C3=CC=C(C=C3)C4=CC=C(C=C4)C5=CN=C([NH]5)[C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C,0,
coq_334,CN(C)[S+]([O-])(=O)C1=CC2=C(SC3=C(C=CC=C3)\C2=C/CCN4CCN(C)CC4)C=C1,0,
coq_335,Fc1ccc(cc1)N2CCN(CC2)CCCC(=O)NC3c5ccccc5SCc4ccccc34,0,
coq_336,CCCCCCCCCC(=O)OCCN1CCN(CCCN2C3=C(SC4=CC=C(C=C24)C(F)(F)F)C=CC=C3)CC1,0,
coq_337,CN(C)CC\C=C1/c3ccccc3Sc2ccc(Cl)cc12,0,
coq_338,CC1=CC(=C2C=CC=CC2=[N+]1CCCCCCCCCC[N+]3=C4C=CC=CC4=C(N)C=C3C)N,0,
coq_339,CN1CCN(CC1)S(=O)(=O)c4cc(C3=Nc2c(CCC)nn(C)c2C(=O)N3)c(OCC)cc4.O=C(O)C(O)(CC(=O)O)CC(=O)O,0,
coq_340,Clc2ccc(NC(=O)Nc1ccc(Cl)cc1)cc2Cl,0,
coq_341,Cl.CNCCCC2c3ccccc3C=Cc1ccccc12,0,
coq_342,Cl.CC(=O)[C@@]4(O)C[C@H](O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)c5c(O)c3C(=O)c2ccccc2C(=O)c3c(O)c5C4,0,
coq_343,FC(F)(F)c1ccc(cc1)C(\CCCCOC)=N\OCCN,0,
coq_344,CC(=O)OCC(=O)[C@@]4(OC(C)=O)[C@@H](C)C[C@@H]3[C@]4(C)C[C@H](O)[C@@]2(F)[C@H]3C[C@H](F)C1=CC(=O)C=C[C@@]12C,0,
coq_345,Cl.CN1CCCC(C1)CC2c4ccccc4Sc3ccccc23,0,
coq_348,FC(F)(F)c1cc2NC(NS(=O)(=O)c2cc1S(N)(=O)=O)Cc3ccccc3,0,
coq_349,Cl.Clc1cccc(c1)N4CCN(CCCN3N=C(CC)N(CCOc2ccccc2)C3=O)CC4,0,
coq_350,FC1=CC=C(C=C1)C(=O)CCCN2CCC(CC2)N3C(=S)NC4=C3C=CC=C4,0,
coq_351,CCC1=CC2=C(C=C1N3CCC(CC3)N4CCOCC4)C(C)(C)C5=C(C2=O)C6=CC=C(C=C6[NH]5)C#N,0,
coq_352,CN(C)S(=O)(=O)c2cc3N(CCCN1CCC(CCOC(=O)CCCCCCCCCCCCCCC)CC1)c4ccccc4Sc3cc2,0,
coq_353,COC[C@H]1C[C@H](N(C1)C(=O)[C@H](NC(=O)OC)C2=CC=CC=C2)C3=NC=C([NH]3)C4=CC=C5C(=C4)COC6=CC7=C(C=CC8=C7[NH]C(=N8)[C@@H]9CC[C@H](C)N9C(=O)[C@@H](NC(=O)OC)C(C)C)C=C56,0,
coq_354,OC(C1=CC=CC=C1)(C2=CC=CC=C2)C34CC[N+](CCOCC5=CC=CC=C5)(CC3)CC4,0,
coq_355,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(Cl)C=C3,0,
coq_356,Cl.CC[C@]3(O)C=4C=C5c6nc7ccc(OC(=O)N1CCC(CC1)N2CCCCC2)cc7c(CC)c6CN5C(=O)C=4COC3=O,0,
coq_357,C[N]1C=NC=C1[C@@](N)(C2=CC=C(Cl)C=C2)C3=CC=C4N(C)C(=O)\C=C(\C5=CC=CC(=C5)Cl)C4=C3,0,
coq_358,CCC1=C2[NH]C(=C1C)C=C3[NH]C(=CC4=NC(=C(CC(=O)N[C@@H](CC(O)=O)C(O)=O)C\5=NC(=C2)\C(=C5C(O)=O)C)[C@@H](CCC(O)=O)[C@@H]4C)C(=C3C=C)C,0,
coq_359,OC(C(=O)O[C@H]1C[N+]2(CCCOC3=CC=CC=C3)CCC1CC2)(C4=CC=CS4)C5=CC=CS5,0,
coq_360,NCC(=O)N(C)[C@H]2[C@@H](O)[C@H](O[C@H]1O[C@@H](CC[C@H]1N)[C@H](C)N)[C@@H](N)[C@H](O)[C@@H]2OC,0,
coq_361,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](OC2OC(C)C(O)C(C2O)N(C)C)[C@@H](CCN3CCCCC3)C[C@@H](C)C(=O)\C=C\C(=C\[C@@H]1CN4CCCCC4)C,0,
coq_362,CN1C(=O)\C=C(\N2CCC[C@@H](N)C2)N(CC3=C(C=CC(=C3)F)C#N)C1=O,0,
coq_363,CC(COC1=CC=C(OC2=CC=CC=C2)C=C1)OC3=NC=CC=C3,0,
coq_364,CC(=O)Oc1ccc(cc1)C2(Oc3ccccc3NC2=O)c4ccc(OC(C)=O)cc4,0,
coq_365,CS(=O)(=O)O.N=C(N)Nc1ccc(cc1)C(=O)Oc2ccc3cc(ccc3c2)C(=N)N,0,
coq_366,CCCCCCCCCCCCCCCCOC/1=N/C2=C(C=C(C)C=C2)C(=O)O1,0,
coq_367,CC(=O)OCC(=O)[C@@]4(O)CC[C@@H]3[C@]4(C)C[C@H](O)[C@H]2[C@H]3C[C@H](C)C1=CC(=O)C=C[C@@]12C,0,
coq_368,O=CCCCC=O,0,
coq_369,COC1=C(Cl)C=C(CNC2=C(C=NC(=N2)N3CCC[C@H]3CO)C(=O)NCC4=NC=CC=N4)C=C1,0,
coq_370,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0,
coq_371,FC(F)(F)CNC(=O)C1(CCCCN2CCC(CC2)NC(=O)C3=C(C=CC=C3)C4=CC=C(C=C4)C(F)(F)F)C5=C(C=CC=C5)C6=C1C=CC=C6,0,
coq_372,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC3OC(C)CC(C3O)N(C)C)C(C)(O)CC(C)C4NC(COCCOC)OC(C4C)C1(C)O,0,
coq_373,O=C(OCCO)CCC(=O)Oc2c(C)c(C)c1O[C@@](C)(CCc1c2C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,0,
coq_374,CC1=C(CC2=CC=C(S2)C3=CC=C(F)C=C3)C=C(C=C1)[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O,0,
coq_375,CC1=C(C=CC(=C1)C2=CC=C(\N=N\C3=C(O)C4=C(C=C3)C(=CC(=C4N)[S]([O-])(=O)=O)[S]([O-])(=O)=O)C(=C2)C)/N=N/C5=C(O)C6=C(N)C(=CC(=C6C=C5)[S]([O-])(=O)=O)[S]([O-])(=O)=O,0,
coq_376,O=C(OCC)Cn1cccc1c2nc(c(s2)c3ccc(OC)cc3)c4ccc(OC)cc4,0,
coq_377,Brc1ccc(cc1)c2ccc(cc2)C4Cc3ccccc3C(C4)C5=C(O)c6ccccc6SC5=O,0,
coq_378,ClCC(=O)[C@@]5(OC(=O)c1ccco1)[C@H](C)C[C@@H]3[C@]5(C)C[C@H](O)[C@]2(Cl)[C@@]4(C)C=CC(=O)C=C4CC[C@H]23,0,
coq_379,CC1=C(SC2=CC=NC=C2)C3=C(C=C1)N=C(N)N=C3O,0,
coq_380,CCC(CCCC)CN1CC(C)(N)CN(CC(CCCC)CC)C1,0,
coq_381,Clc3ccc(C(OCc1c(Cl)cccc1Cl)Cn2ccnc2)c(Cl)c3,0,
coq_382,COC1=CC2=C(C=C1CC3=C(F)C(=CC=C3)Cl)C(=O)\C(=C/N2[C@H](CO)C(C)C)C(O)=O,0,
coq_383,COC1=C(C=C2C(=CC=NC2=C1)OC3=CC(=C(NC(=O)NC4CC4)C=C3)Cl)C(N)=O,0,
coq_384,COC(=O)N[C@@H](C(C)C)C(=O)N1CC2(CC2)C[C@H]1C3=NC=C([NH]3)C4=CC5=C(C=C4)C6=C(C=C(C=C6)C7=CC=C8N=C([NH]C8=C7)[C@@H]9[C@H]%10CC[C@H](C%10)N9C(=O)[C@@H](NC(=O)OC)C(C)C)C5(F)F,0,
coq_385,COC(=O)C1=CC=C\2C(=C1)NC(=O)C2=C(\NC3=CC=C(C=C3)N(C)C(=O)CN4CCN(C)CC4)C5=CC=CC=C5,0,
coq_386,CN[C@H]1C(=O)N[C@@H]2CC3=CC=C(OC4=CC5=CC(=C4O[C@@H]6O[C@@H]([C@@H](O)[C@H](O)[C@H]6NC(=O)CCCCCCCCC(C)C)C(O)=O)OC7=CC=C(C=C7Cl)[C@@H](O)[C@@H]8NC(=O)[C@H](NC(=O)[C@@H]5NC(=O)[C@@H](NC2=O)C9=C(Cl)C(=CC(=C9)OC%10=C(O)C=CC1=C%10)O)C%11=CC=C(O)C(=C%11)C%12=C(O[C@H]%13O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]%13O)C=C(O)C=C%12[C@H](NC8=O)C(=O)NCCCN(C)C)C=C3,0,
coq_387,COC1=CC=C(NC(=O)C2=CC=C(C=C2)C(=N)N(C)C)C(=C1)C(=O)NC3=NC=C(Cl)C=C3,0,
coq_388,OCCN1CCN(CC\C=C2\C3=C(SC4=C2C=C(Cl)C=C4)C=CC=C3)CC1,0,
coq_389,C[S+]([O-])(=O)[N]1C=C2CN(CC2=N1)[C@H]3CO[C@@H]([C@@H](N)C3)C4=C(F)C=CC(=C4)F,0,
coq_390,CCOc1ccc2C[C@H]4N(C)CC[C@@]35[C@@H](Oc1c23)[C@@H](O)C=C[C@@H]45,0,
coq_391,CN(CCOc2ccc(CC1SC(=O)NC1=O)cc2)c3ccccn3,0,
coq_392,N[C@@H](CC1=CC(=C(OC2=CC(=C(O)C=C2)I)C(=C1)I)I)C(O)=O,0,
coq_393,CC1=NC2=C([NH]1)C3=CC=CC=C3N(CC2)C(=O)C4=CC=C(NC(=O)C5=CC=CC=C5C6=CC=CC=C6)C=C4,0,
coq_394,OC[C@H]1O[C@@H](OC2=C(O)C=C3OC(=O)\C=C/C3=C2)[C@H](O)[C@@H](O)[C@@H]1O,0,
coq_395,CN(C)C1=CC=C(C=C1)C(=C/2\C=C/C(/C=C2)=[N+](C)C)C3=C4C=CC(=CC4=CC(=C3O)[S]([O-])(=O)=O)[S]([O-])(=O)=O,0,
coq_396,[Br-].C[N+]2(C)[C@H]1C[C@@H](C[C@@H]2CC1)OC(=O)C(CCC)CCC,0,
coq_397,Cl.O=C(Nc1ccccc1)OCC(OC(=O)Nc2ccccc2)CN3CCCCC3,0,
coq_398,NCCNC1=C2C(=O)C3=C(C=NC=C3)C(=O)C2=C(NCCN)C=C1,0,
coq_399,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@@H]([C@H]2O)N(C)C)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(=C/[C@@H]1CO[C@@H]4O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]4OC)C,0,
coq_400,NS(=O)(=O)c1cc(ccc1C)Nc2nccc(n2)N(C)c3ccc4c(C)n(C)nc4c3,0,
coq_401,COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C2=NC=C([NH]2)C3=CC=C4C(=C3)O[C@H]([N]5C6=C(C=C(C=C6)C7=CN=C([NH]7)[C@@H]8CCCN8C(=O)[C@@H](NC(=O)OC)C(C)C)C=C45)C9=CC=CC=C9,0,
